original_smiles,intervened_smiles,intervention_strategy,original_qed,intervened_qed,original_mol_weight,intervened_mol_weight,original_logp,intervened_logp,original_hbd,intervened_hbd,original_hba,intervened_hba,is_chemically_valid
CN1C(=O)CN=C(c2ccccc2F)c3cc(ccc13)[N+]([O-])=O,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,fluoro_aromatic,0.6313255490777444,0.6303314667677087,313.08626946399994,295.09569127599997,2.5477000000000007,2.4086000000000007,0,0,4,4,True
c1cn(CCCO)c(C)c(O)c1=O,[H]CCn1ccc(=O)c(O)c1C,hydroxyl,0.7054477308875765,0.6504199589404024,183.089543276,153.078978592,0.24471999999999988,0.8822199999999998,2,1,4,3,True
CN1CCN(CC1)c2cc3N(C=C(C(O)=O)C(=O)c3cc2F)c4ccc(F)cc4,[H]c1cn(-c2ccc(F)cc2)c2cc(N3CCN(C)CC3)c(F)cc2c1=O,carboxylic_acid,0.7337853615542816,0.7075011055341865,399.139447908,355.149618668,2.7189000000000005,3.0207000000000015,1,0,5,4,True
CN1CCN(CC1)c2cc3N(C=C(C(O)=O)C(=O)c3cc2F)c4ccc(F)cc4,CN1CCN(c2ccc3c(=O)c(C(=O)O)cn(-c4ccc(F)cc4)c3c2)CC1,fluoro_aromatic,0.7337853615542816,0.7555026607723393,399.139447908,381.14886972,2.7189000000000005,2.5798000000000005,1,1,5,5,True
Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c3ccccn3,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccccc1,fluoro_aromatic,0.7643942127070744,0.7689229456121639,327.174690544,309.184112356,3.0058000000000016,2.8667000000000016,0,0,4,4,True
Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)N3C(=O)Nc4ccccc34,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccccc1,fluoro_aromatic,0.6615100784619953,0.6805508480111343,381.185255228,363.19467704000004,3.7687000000000017,3.6296000000000017,1,1,4,4,True
CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2,[H]N(C)C(=O)C(C)(C=O)C1=CCCCC1,amide,0.5492380246867914,0.4205381644462391,236.116092372,195.125928784,1.2012999999999998,1.438,1,1,3,2,True
N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCNC,CNCCCN1c2ccccc2Sc2ccccc21,aromatic_chloro,0.8341331318159722,0.848305432899963,304.08009722400004,270.119069576,4.552200000000004,3.8988000000000023,1,1,3,3,True
N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCN,NCCCN1c2ccccc2Sc2ccccc21,aromatic_chloro,0.9141108034033433,0.9088038967801126,290.06444716000004,256.103419512,4.291500000000003,3.6381000000000014,1,1,3,3,True
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(nc12)N3CCNCC3,[H]c1cn(CC)c2nc(N3CCNCC3)c(F)cc2c1=O,carboxylic_acid,0.8639190651701679,0.8876010147267293,320.12846862400005,276.13863938400004,0.6633000000000002,0.9650999999999998,2,1,6,5,True
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(nc12)N3CCNCC3,CCn1cc(C(=O)O)c(=O)c2ccc(N3CCNCC3)nc21,fluoro_aromatic,0.8639190651701679,0.8595064512214373,320.12846862400005,302.137890436,0.6633000000000002,0.5242,2,2,6,6,True
CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN(CCF)c3c2F)C(O)=O,[H]c1cn(CCF)c2c(F)c(N3CCN(C)CC3)c(F)cc2c1=O,carboxylic_acid,0.8887969358156733,0.8641469347807305,369.13002609599994,325.14019685600005,1.6992,2.001,1,0,5,4,True
CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN(CCF)c3c2F)C(O)=O,CN1CCN(c2ccc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,fluoro_aromatic,0.8887969358156733,0.9056460566091588,369.13002609599994,351.13944790799997,1.6992,1.5600999999999996,1,1,5,5,True
c1(cc(c(cc1)Cl)Cl)CC(N1[C@@H](CN2CCCC2)CN(CC1)C(=O)C)=O,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)cc2)[C@@H](CN2CCCC2)C1,aromatic_chloro,0.7836127021676202,0.8218486322670382,397.1323824,363.17135475199996,2.6910000000000007,2.0376,0,0,3,3,True
c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)occ2)CN1CCCC1)=O,O=C(Cc1cccc(Cl)c1)N1CCc2occc2[C@H]1CN1CCCC1,aromatic_chloro,0.7751332694700057,0.8358226426249996,392.105833304,358.144805656,4.350700000000004,3.697300000000002,0,0,3,3,True
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN(CC1)C(=O)OC)CN1CCCC1)=O,COC(=O)N1CCN(C(=O)Cc2cccc(Cl)c2)[C@@H](CN2CCCC2)C1,aromatic_chloro,0.7606023238363271,0.8048174351733747,413.12729701999996,379.166269372,2.9109000000000016,2.2575000000000003,0,0,4,4,True
Brc1ccc2NC(=O)CN=C(c3ccccn3)c2c1,[H]CN=C(c1cccc(Br)c1)c1ccccn1,amide,0.8791762540409915,0.7717619448049554,315.00072404,274.010560452,2.6336000000000004,3.311300000000001,1,0,3,2,True
CC(C)(C)c1ccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)cc1,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,aromatic_chloro,0.4509176224242281,0.528514701684925,432.233226736,398.272199088,6.544700000000008,5.891300000000006,0,0,2,2,True
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccccc1,aromatic_chloro,0.8204937720146613,0.7685402682120768,239.107691876,205.146664228,3.2993000000000023,2.645900000000001,1,1,2,2,True
OCCOC(=O)NCc1ccccc1,[H]COC(=O)NCc1ccccc1,hydroxyl,0.7501938355659628,0.721471113909982,195.089543276,165.078978592,0.9050999999999996,1.5426,2,1,3,2,True
NC(=O)N1c2ccccc2C=Cc3ccccc13,[H]N1c2ccccc2C=Cc2ccccc21,amide,0.7483634501218209,0.5703447491628131,236.094963004,193.089149352,3.3872000000000018,3.9140000000000015,1,1,1,1,True
CCCO,[H]CC,hydroxyl,0.46378398302396845,0.3727855551576051,60.057514876,30.046950191999997,0.3887,1.0262,1,0,1,0,True
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN(CC1)C(=O)OCC)CN1CCCC1)=O,CCOC(=O)N1CCN(C(=O)Cc2cccc(Cl)c2)[C@@H](CN2CCCC2)C1,aromatic_chloro,0.722487008977729,0.7712954175116132,427.14294708399996,393.181919436,3.301000000000002,2.6476000000000006,0,0,4,4,True
c1(CC(N2[C@H](CN(CC2)C(=O)OCCC)CN2CCCC2)=O)cc(c(cc1)Cl)Cl,CCCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)cc2)[C@@H](CN2CCCC2)C1,aromatic_chloro,0.6746096204152116,0.7268863549467053,441.15859714799996,407.19756949999993,3.6911000000000023,3.037700000000001,0,0,4,4,True
c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)occ2)C[N@@]1C[C@@H](CC1)O)=O,O=C(Cc1cccc(Cl)c1)N1CCc2occc2[C@H]1CN1CC[C@@H](O)C1,aromatic_chloro,0.8420746473712121,0.8934868556126748,408.10074792399996,374.139720276,3.3215000000000026,2.6681000000000012,1,1,4,4,True
c1(ccc(c(c1)Cl)Cl)CC(=O)N1[C@H](CN(C(=O)C)CC1)C[N@@]1C[C@H](O)CC1,CC(=O)N1CCN(C(=O)Cc2cccc(Cl)c2)[C@@H](CN2CC[C@@H](O)C2)C1,aromatic_chloro,0.814382349532743,0.8475998590267688,413.12729702,379.166269372,1.6617999999999997,1.0083999999999997,1,1,4,4,True
c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)cc(cc(c1)F)F,CC(=O)N1CCN(C(=O)Cc2cccc(F)c2)[C@@H](CN2CC[C@@H](O)C2)C1,fluoro_aromatic,0.8312737434729354,0.8459702529639006,381.1863981,363.195819912,0.6332000000000004,0.49410000000000115,1,1,4,4,True
CCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1,[H]CN1CCN(CCCN2c3ccccc3Sc3ccc(C(=O)CC)cc32)CC1,hydroxyl,0.6479013320403015,0.6704349374527785,425.213698232,395.20313354800004,3.8820000000000032,4.519500000000004,1,0,6,5,True
CN=C1CN(O)C(=C2C=C(Cl)C=CC2=N1)c3ccccc3,CN=C1CN(O)C(c2ccccc2)=c2ccccc2=N1,aromatic_chloro,0.8734531270112921,0.8418632482802413,299.082539748,265.1215121,1.8492,1.1957999999999993,1,1,3,3,True
CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,CN(C)CCCN1c2ccccc2Sc2ccccc21,aromatic_chloro,0.7918053413291345,0.8288580486751157,318.09574728800004,284.13471963999996,4.894400000000004,4.241000000000003,0,0,3,3,True
CN(C)CC\C=C/1c2ccccc2Sc3ccc(Cl)cc13,CN(C)CCC=C1c2ccccc2Sc2ccccc21,aromatic_chloro,0.6542213588943051,0.6934192475922085,315.084848256,281.123820608,5.188000000000004,4.534600000000004,0,0,2,2,True
Clc1ccc2OC(=O)Nc2c1,O=c1[nH]c2ccccc2o1,aromatic_chloro,0.6535135154314028,0.5879226766401654,168.993056048,135.0320284,1.7744999999999997,1.1210999999999998,1,1,2,2,True
C[N+](C)(C)CCO,[H]C[N+](C)(C)C,hydroxyl,0.47618393148924254,0.36298363927122324,104.10699048808999,74.09642580408999,-0.3150999999999999,0.3224,1,0,1,0,True
CN1C(=O)CC(=O)N(c2ccccc2)c3cc(Cl)ccc13,CN1C(=O)CC(=O)N(c2ccccc2)c2ccccc21,aromatic_chloro,0.7576569223589451,0.7445587660929918,300.066555336,266.105527688,3.3712000000000018,2.7178000000000004,0,0,2,2,True
C1C(Nc2c1c(ccc2)CCN(CCC)CCC)=O,[H]Cc1ccccc1CCN(CCC)CCC,amide,0.8173315946878695,0.6762362252513168,260.188863388,219.19869979999999,2.8457000000000017,3.659520000000003,1,0,2,1,True
C1C(Nc2c1c(ccc2O)CCN(CCC)CCC)=O,[H]Cc1cc(O)ccc1CCN(CCC)CCC,amide,0.7525306207829541,0.7830154579037591,276.183778008,235.19361442,2.5513000000000003,3.365120000000002,2,1,3,2,True
OC(=O)CNC(=O)c1ccccc1O,[H]CNC(=O)c1ccccc1O,carboxylic_acid,0.6428709623639095,0.6218937090700863,195.053157768,151.063328528,0.2065999999999995,0.7518,3,2,3,2,True
Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,aromatic_chloro,0.6634881818264521,0.6893709827759431,342.04390174400004,308.082874096,4.233520000000003,3.5801200000000026,0,0,4,4,True
CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1cccc(Cl)c1,aromatic_chloro,0.7648511487714604,0.8004546196101955,356.142218812,322.18119116400004,4.114700000000004,3.4613000000000023,0,0,2,2,True
c1(ccccc1)[C@H](CN1CCCC1)N(C(=O)Cc1ccc(c(c1)Cl)Cl)C,CN(C(=O)Cc1cccc(Cl)c1)[C@@H](CN1CCCC1)c1ccccc1,aromatic_chloro,0.7042430797577656,0.7748292285176643,390.12656874799995,356.1655411,4.831400000000006,4.1780000000000035,0,0,2,2,True
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,[H]c1cn(CC)c2c(F)c(N3CCNC(C)C3)c(F)cc2c1=O,carboxylic_acid,0.8820346880702983,0.9230502699408698,351.139447908,307.149618668,1.7959,2.0976999999999997,2,1,5,4,True
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,CCn1cc(C(=O)O)c(=O)c2ccc(N3CCNC(C)C3)c(F)c21,fluoro_aromatic,0.8820346880702983,0.8934605266027453,351.139447908,333.14886972,1.7959,1.6568,2,2,5,5,True
CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4,CN(C)C(=O)C(CCN1CCC(O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,aromatic_chloro,0.5163157587714765,0.5885589398819933,476.223055976,442.262028328,5.088000000000005,4.434600000000003,1,1,3,3,True
CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,CN(C)CCCN1c2ccccc2CCc2ccccc21,aromatic_chloro,0.8178744322781548,0.8384623265941306,314.154976416,280.193948768,4.528400000000004,3.8750000000000027,0,0,2,2,True
[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,aromatic_chloro,0.682474275950086,0.6771088741597446,315.04106886,281.080041212,3.037700000000001,2.3843000000000005,1,1,4,4,True
[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1,[H]CN=C(c1cccc([N+](=O)[O-])c1)c1ccccc1Cl,amide,0.682474275950086,0.4865324076557246,315.04106886,274.050905272,3.037700000000001,3.7154000000000025,1,0,4,3,True
OCCN1CCN(CC\C=C/2c3ccccc3Sc4ccc(Cl)cc24)CC1,OCCN1CCN(CCC=C2c3ccccc3Sc3ccccc32)CC1,aromatic_chloro,0.6926572562952837,0.7466012977114355,400.1376121,366.176584452,4.2363000000000035,3.582900000000002,1,1,4,4,True
OCCN1CCN(CC\C=C/2c3ccccc3Sc4ccc(Cl)cc24)CC1,[H]CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,hydroxyl,0.6926572562952837,0.648755521740391,400.1376121,370.127047416,4.2363000000000035,4.8738000000000055,1,0,4,3,True
CCOC(=O)N1CCC(CC1)=C2c3ccc(Cl)cc3CCc4cccnc24,CCOC(=O)N1CCC(=C2c3ccccc3CCc3cccnc32)CC1,aromatic_chloro,0.7048857984659848,0.7742284053648992,382.144805656,348.18377800800005,4.887800000000005,4.2344000000000035,0,0,3,3,True
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N3CCNCC3,[H]c1cn(CC)c2cc(N3CCNCC3)c(F)cc2c1=O,carboxylic_acid,0.8910262977655082,0.9037299628071116,319.13321965600005,275.14339041600005,1.2683000000000002,1.5700999999999998,2,1,5,4,True
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N3CCNCC3,CCn1cc(C(=O)O)c(=O)c2ccc(N3CCNCC3)cc21,fluoro_aromatic,0.8910262977655082,0.8887297647417329,319.13321965600005,301.142641468,1.2683000000000002,1.1292000000000002,2,2,5,5,True
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N3CCN(C)CC3,[H]c1cn(CC)c2cc(N3CCN(C)CC3)c(F)cc2c1=O,carboxylic_acid,0.924383987788174,0.845349060626389,333.14886972000005,289.15904048000004,1.6105000000000003,1.9122999999999999,1,0,5,4,True
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N3CCN(C)CC3,CCn1cc(C(=O)O)c(=O)c2ccc(N3CCN(C)CC3)cc21,fluoro_aromatic,0.924383987788174,0.9290135312945024,333.14886972000005,315.158291532,1.6105000000000003,1.4714000000000003,1,1,5,5,True
CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,CN1C(=O)CN=C(c2ccccc2)c2ccccc21,aromatic_chloro,0.79164533623487,0.7650423277768814,284.07164071600005,250.110613068,3.153800000000002,2.500400000000001,0,0,2,2,True
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,[H]NC(C=O)(c1ccccc1)c1ccccc1,amide,0.8001945345367882,0.7898199391724606,252.089877624,211.099714036,1.7695999999999998,2.0878,2,1,2,2,True
CC(CN1CCN(CCOCCO)CC1)CN2c3ccccc3Sc4ccccc24,[H]COCCN1CCN(CC(C)CN2c3ccccc3Sc3ccccc32)CC1,hydroxyl,0.6173215847589679,0.6954701369430094,427.229348296,397.218783612,3.5519000000000025,4.189400000000004,1,0,6,5,True
NC(=O)N1c2ccccc2C3OC3c4ccccc14,[H]N1c2ccccc2C2OC2c2ccccc21,amide,0.732474562069225,0.6708133570259648,252.089877624,209.084063972,3.0294000000000016,3.5562000000000014,1,1,2,2,True
CN1CCN(CC1)CC(=O)N2c3ccccc3C(=O)Nc4cccnc24,[H]c1ccccc1N(C(=O)CN1CCN(C)CC1)c1ccccn1,amide,0.8892761172918336,0.8657532938039821,351.16952491200004,310.17936132400007,1.559399999999999,1.9936999999999994,1,0,5,4,True
CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN4CCSc2c34)C(O)=O,[H]c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)SCC2,carboxylic_acid,0.8761318413575611,0.8037232576086332,363.1052906559999,319.115461416,1.6963000000000001,1.9981,1,0,6,5,True
CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN4CCSc2c34)C(O)=O,CN1CCN(c2ccc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,fluoro_aromatic,0.8761318413575611,0.8910169757876173,363.1052906559999,345.11471246799994,1.6963000000000001,1.5571999999999997,1,1,6,6,True
c1(ccc(c(c1)Cl)Cl)CC(=O)N1[C@H](C[N@@](C)CC1)CN1CCCC1,CN1CCN(C(=O)Cc2cccc(Cl)c2)[C@@H](CN2CCCC2)C1,aromatic_chloro,0.8156628879394054,0.8430026509734038,369.13746778,335.176440132,2.774300000000001,2.1209,0,0,3,3,True
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN2CCCC2)c2n(CC1)ccn2)=O,O=C(Cc1cccc(Cl)c1)N1CCn2ccnc2[C@H]1CN1CCCC1,aromatic_chloro,0.7996538514135798,0.8435000652064052,392.117066684,358.15603903600004,3.4117000000000015,2.758300000000001,0,0,4,4,True
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[C@]2(CC1)NC(NC2=O)=O)CN1CCCC1)=O,O=C1NC(=O)[C@@]2(CCN(C(=O)Cc3cccc(Cl)c3)[C@@H](CN3CCCC3)C2)N1,aromatic_chloro,0.7054015891496318,0.7458279974360369,438.12254598799996,404.16151833999993,2.2009,1.5474999999999999,2,2,4,4,True
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[C@]2(CC1)NC(NC2=O)=O)CN1CCCC1)=O,[H]NC(=O)[C]1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,amide,0.7054015891496318,0.8310078473349332,438.12254598799996,396.124557368,2.2009,2.6824900000000005,2,1,4,3,True
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[N@@]2C[C@@H](CC2)O)c2n(CC1)ccn2)=O,O=C(Cc1cccc(Cl)c1)N1CCn2ccnc2[C@H]1CN1CC[C@@H](O)C1,aromatic_chloro,0.8427159003090089,0.8849368148843401,408.111981304,374.15095365600007,2.3825000000000003,1.7290999999999999,1,1,5,5,True
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN2CCCC2)c2n(CC1)ncn2)=O,O=C(Cc1cccc(Cl)c1)N1CCn2ncnc2[C@H]1CN1CCCC1,aromatic_chloro,0.8005407161160986,0.8390159035469452,393.11231565200006,359.15128800400004,2.806700000000001,2.1532999999999998,0,0,5,5,True
c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](C[N@@]2C[C@@H](CC2)O)C[N@](CC1)CCO)=O,O=C(Cc1cccc(Cl)c1)N1CCN(CCO)C[C@@H]1CN1CC[C@@H](O)C1,aromatic_chloro,0.7275742981669061,0.7487857577096475,415.14294708399996,381.181919436,1.1075999999999997,0.4542,2,2,5,5,True
Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccccc1,fluoro_aromatic,0.6649515564043439,0.6833888795774613,379.169605164,361.17902697600005,3.6784000000000017,3.5393000000000017,1,1,4,4,True
Clc1ccc2n3cnnc3CN=C(c4ccccc4)c2c1,c1ccc(C2=NCc3nncn3-c3ccccc32)cc1,aromatic_chloro,0.691129049070368,0.6746970513491001,294.067224032,260.106196384,3.271700000000001,2.6183000000000005,0,0,4,4,True
NC(=O)OC1(CCCCC1)C#C,[H]OC1(C#C)CCCCC1,amide,0.6002616319602779,0.4826850242242961,167.094628656,124.088815004,1.4178,1.3148,1,1,2,1,True
c1ccc2Oc3c(cc(cc3)Cl)[C@@H]3[C@@H](c2c1)C[N@](CC3)C,CN1CC[C@@H]2c3ccccc3Oc3ccccc3[C@H]2C1,aromatic_chloro,0.7019595525636951,0.7137113501262501,299.107691876,265.146664228,4.648600000000004,3.995200000000003,0,0,2,2,True
c1c(Cl)nc(N2CCN(CCCCN3C(CCC3)=O)CC2)cc1C(F)(F)F,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,aromatic_chloro,0.5386091738868428,0.7220577038314753,404.15907372799995,370.19804608000004,3.278400000000002,2.625000000000001,0,0,4,4,True
c1ccc2Oc3c(cc(cc3)Cl)[C@@H]3[C@@H](c2c1)CNCC3,c1ccc2c(c1)Oc1ccccc1[C@H]1CNCC[C@H]21,aromatic_chloro,0.7788143789676533,0.7713080850902309,285.092041812,251.131014164,4.306400000000003,3.6530000000000022,1,1,2,2,True
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[N@@]2C[C@@H](CC2)O)c2c(CC1)[nH]cn2)=O,O=C(Cc1cccc(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CC[C@@H](O)C1,aromatic_chloro,0.8140591424800115,0.8555352096916473,408.111981304,374.15095365600007,2.4516,1.7981999999999998,2,2,4,4,True
c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCC(O)=O,[H]COc1c(-c2ccccc2)nc2ccccc2c1C(=O)N[C@@H](CC)c1ccccc1,carboxylic_acid,0.3908448037545228,0.4486122199904035,440.1736072479999,396.183778008,5.246300000000006,5.791500000000006,2,1,4,3,True
C[C@H]1CN(C[C@@H](C)N1)c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(O)=O,[H]c1cn(C2CC2)c2c(F)c(N3C[C@@H](C)N[C@@H](C)C3)c(F)c(N)c2c1=O,carboxylic_acid,0.6918289177745705,0.8182713138379563,392.16599700399996,348.17616776400007,2.0816,2.383400000000001,3,2,6,5,True
C[C@H]1CN(C[C@@H](C)N1)c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(O)=O,C[C@@H]1CN(c2cc(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,fluoro_aromatic,0.6918289177745705,0.7101786677672451,392.16599700399996,374.175418816,2.0816,1.9425000000000001,3,3,6,6,True
OCCN1CCN(CC\C=C/2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,[H]CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,hydroxyl,0.6349720395702217,0.5895468856813686,434.16396908,404.153404396,4.601700000000005,5.239200000000005,1,0,4,3,True
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,[H]CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,hydroxyl,0.7278115473639666,0.7094782580960448,437.17486811199996,407.16430342800004,4.308100000000003,4.945600000000004,1,0,5,4,True
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2ccccc21,aromatic_chloro,0.7505075074463576,0.7983855512929415,387.151368256,353.190340608,4.004900000000003,3.3515000000000015,0,0,3,3,True
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13,CCN(CC)CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,fluoro_aromatic,0.7505075074463576,0.7745551634900331,387.151368256,369.160790068,4.004900000000003,3.865800000000003,0,0,3,3,True
CCC1(CCC(=O)NC1=O)c2ccccc2,[H]CCC(C=O)(CC)c1ccccc1,amide,0.7672998421844798,0.6445100074749713,217.11027872,176.120115132,1.771,2.9433000000000016,1,0,2,1,True
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,O=C(CCCN1CCC(O)(c2ccccc2)CC1)c1ccc(F)cc1,aromatic_chloro,0.759345285057915,0.8132411862992158,375.14013487600005,341.179107228,4.425600000000004,3.7722000000000033,1,1,3,3,True
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1,fluoro_aromatic,0.759345285057915,0.7840031495260342,375.14013487600005,357.149556688,4.425600000000004,4.286500000000004,1,1,3,3,True
CN(C1CCCC[C@H]1N2CCCC2)C(=O)Cc3ccc(Cl)c(Cl)c3,CN(C(=O)Cc1cccc(Cl)c1)C1CCCC[C@H]1N1CCCC1,aromatic_chloro,0.7854230993248241,0.8369036768935306,368.142218812,334.181191164,4.4013000000000035,3.747900000000003,0,0,2,2,True
NC(=O)OC1(CCCCC1)CC#C,[H]OC1(CC#C)CCCCC1,amide,0.6603296556567574,0.5467340772132943,181.11027872,138.104465068,1.8079,1.7049,1,1,2,1,True
CCC(O)(COC(N)=O)c1ccccc1,[H]OCC(O)(CC)c1ccccc1,amide,0.7863727651512108,0.7096835256697129,209.10519334,166.099379688,1.3795000000000002,1.2765,2,2,3,2,True
OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,OCCOCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,aromatic_chloro,0.7202924631983652,0.7488241015799445,374.176105784,340.215078136,3.055900000000001,2.4025000000000007,1,1,4,4,True
OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,[H]COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,hydroxyl,0.7202924631983652,0.7944362949414444,374.176105784,344.1655411,3.055900000000001,3.693400000000003,1,0,4,3,True
CNC1(CCCCC1=O)c2ccccc2Cl,CNC1(c2ccccc2)CCCCC1=O,aromatic_chloro,0.8571565291687988,0.7983544207854294,237.092041812,203.131014164,2.897800000000001,2.2443999999999997,1,1,2,2,True
OC(=O)C1=CC(=O)c2ccccc2N1,[H]c1cc(=O)c2ccccc2[nH]1,carboxylic_acid,0.7082189424852452,0.5986881320129136,189.042593084,145.052763844,1.2262999999999997,1.5280999999999998,2,1,2,1,True
C1CN(CCC1)Cc1cccc(c1)OCCCO,[H]CCOc1cccc(CN2CCCCC2)c1,hydroxyl,0.785988033772672,0.7713455847200271,249.172878976,219.162314292,2.4337000000000004,3.071200000000002,1,0,3,2,True
Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(=O)c3ccc(F)cc3,O=C(CCCN1CCC(C(=O)c2ccc(F)cc2)CC1)c1ccccc1,fluoro_aromatic,0.6716378852755873,0.693227209063175,371.169685416,353.179107228,4.522600000000004,4.383500000000004,0,0,3,3,True
OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,aromatic_chloro,0.8476978945833689,0.84572924577293,320.01193292,286.050905272,3.101300000000001,2.4478999999999997,2,2,3,3,True
